 310.84  , 570.08  , 319.31  , 578.65  , 1.00 
 292.10  , 180.50  , 305.72  , 193.17  , 1.00 
 511.26  , 490.55  , 525.29  , 504.25  , 1.00 
 265.86  , 130.10  , 274.76  , 140.27  , 1.00 
 500.64  , 374.79  , 508.55  , 383.00  , 1.00 
 334.00  , 120.03  , 343.44  , 130.40  , 1.00 
 386.26  , 125.73  , 395.97  , 135.84  , 1.00 
 349.48  , 292.82  , 358.15  , 302.09  , 1.00 
 368.10  , 434.50  , 377.80  , 443.70  , 1.00 
 248.60  , 468.68  , 257.19  , 477.87  , 1.00 
 12.17  , 543.64  , 21.92  , 553.75  , 1.00 
 28.92  , 341.70  , 40.71  , 353.44  , 1.00 
 192.87  , 428.22  , 200.77  , 436.43  , 1.00 
 200.32  , 404.99  , 208.89  , 413.67  , 1.00 
 436.40  , 96.99  , 446.27  , 107.00  , 1.00 
 279.10  , 37.85  , 289.81  , 48.19  , 1.00 
 105.70  , 520.22  , 115.33  , 529.85  , 1.00 
 45.43  , 78.75  , 56.56  , 90.62  , 1.00 
 116.49  , 339.48  , 124.84  , 347.99  , 1.00 
 490.13  , 166.48  , 500.14  , 178.13  , 1.00 
 297.70  , 413.31  , 305.20  , 420.33  , 1.00 
 64.75  , 204.63  , 73.44  , 213.10  , 1.00 
 464.65  , 165.11  , 474.07  , 174.09  , 1.00 
 283.04  , 238.48  , 291.90  , 247.67  , 1.00 
 61.48  , 565.50  , 70.19  , 574.45  , 1.00 
 269.43  , 440.59  , 279.23  , 450.62  , 1.00 
 474.93  , 508.31  , 484.77  , 518.54  , 1.00 
 359.51  , 314.58  , 367.80  , 323.05  , 1.00 
 121.38  , 396.52  , 128.92  , 404.74  , 1.00 
 153.89  , 432.70  , 163.45  , 442.51  , 1.00 
 474.12  , 485.31  , 483.20  , 495.19  , 1.00 
 137.99  , 555.19  , 146.18  , 564.55  , 1.00 
 66.16  , 453.71  , 75.23  , 462.04  , 1.00 
 381.22  , 482.37  , 390.00  , 491.72  , 1.00 
 466.08  , 285.63  , 474.75  , 294.17  , 1.00 
 509.91  , 70.79  , 522.67  , 82.11  , 1.00 
 478.15  , 572.00  , 489.56  , 584.10  , 1.00 
 514.21  , 389.74  , 524.61  , 400.63  , 1.00 
 56.95  , 283.29  , 66.29  , 292.25  , 1.00 
 476.40  , 552.52  , 485.82  , 562.85  , 1.00 
 282.18  , 110.33  , 291.04  , 118.81  , 1.00 
 366.83  , 202.28  , 375.88  , 211.31  , 1.00 
 151.50  , 447.86  , 161.45  , 458.13  , 1.00 
 96.42  , 189.71  , 105.27  , 198.36  , 1.00 
 479.71  , 598.42  , 489.14  , 607.94  , 1.00 
 320.96  , 523.02  , 329.05  , 531.39  , 1.00 
 404.33  , 420.24  , 412.42  , 429.09  , 1.00 
 342.22  , 552.46  , 350.06  , 561.07  , 1.00 
 521.56  , 209.67  , 532.30  , 219.97  , 1.00 
 79.70  , 329.98  , 90.40  , 340.78  , 1.00 
 336.10  , 164.25  , 345.79  , 173.68  , 1.00 
 452.05  , 472.29  , 466.01  , 485.26  , 1.00 
 159.43  , 105.74  , 167.87  , 114.40  , 1.00 
 180.59  , 217.40  , 188.92  , 225.46  , 1.00 
 7.91  , 79.46  , 18.66  , 90.91  , 1.00 
 254.46  , 261.99  , 264.12  , 271.55  , 1.00 
 477.43  , 305.34  , 485.82  , 314.28  , 1.00 
 18.87  , 425.91  , 28.93  , 435.42  , 1.00 
 175.51  , 36.30  , 185.75  , 46.57  , 1.00 
 104.75  , 375.19  , 113.89  , 383.72  , 1.00 
 255.73  , 326.32  , 263.95  , 334.98  , 1.00 
 327.27  , 82.95  , 335.37  , 91.31  , 1.00 
 196.49  , 530.11  , 204.60  , 538.53  , 1.00 
 339.04  , 49.09  , 347.28  , 57.39  , 1.00 
 240.44  , 314.69  , 248.52  , 322.57  , 1.00 
 197.06  , 239.31  , 210.50  , 251.80  , 1.00 
 338.93  , 525.41  , 348.23  , 535.23  , 1.00 
 151.37  , 519.26  , 160.20  , 527.98  , 1.00 
 462.00  , 494.07  , 470.12  , 502.79  , 1.00 
 441.31  , 43.18  , 450.78  , 52.11  , 1.00 
 223.96  , 321.70  , 231.79  , 329.53  , 1.00 
 400.50  , 588.22  , 409.07  , 598.07  , 1.00 
 34.61  , 515.60  , 45.49  , 527.19  , 1.00 
 240.64  , 190.21  , 249.43  , 199.09  , 1.00 
 436.15  , 83.13  , 444.98  , 91.72  , 1.00 
 238.51  , 598.83  , 249.06  , 608.94  , 1.00 
 155.17  , 413.13  , 165.49  , 423.37  , 1.00 
 157.48  , 337.84  , 167.18  , 346.35  , 1.00 
 359.69  , 570.61  , 368.65  , 580.68  , 1.00 
 406.19  , 465.44  , 415.87  , 476.22  , 1.00 
 512.01  , 219.77  , 520.63  , 228.47  , 1.00 
 353.14  , 351.07  , 363.51  , 360.95  , 1.00 
 377.11  , 410.62  , 385.82  , 420.12  , 1.00 
 48.53  , 272.49  , 57.40  , 281.17  , 1.00 
 90.39  , 583.53  , 99.56  , 594.09  , 1.00 
 522.92  , 143.75  , 532.57  , 153.55  , 1.00 
 103.78  , 590.19  , 112.53  , 600.12  , 1.00 
 203.26  , 391.57  , 212.14  , 400.57  , 1.00 
 478.12  , 186.89  , 487.61  , 196.23  , 1.00 
 15.52  , 151.93  , 25.00  , 161.98  , 1.00 
 181.34  , 316.87  , 189.02  , 323.69  , 1.00 
 10.34  , 230.16  , 20.68  , 239.31  , 1.00 
 337.49  , 237.85  , 348.69  , 249.84  , 1.00 
 492.69  , 406.56  , 501.03  , 415.30  , 1.00 
 93.79  , 517.66  , 102.27  , 526.50  , 1.00 
 362.78  , 533.06  , 370.52  , 540.86  , 1.00 
 460.63  , 356.73  , 468.71  , 364.95  , 1.00 
 280.88  , 207.77  , 289.14  , 216.32  , 1.00 
 448.01  , 317.39  , 456.28  , 326.16  , 1.00 
 146.70  , 589.00  , 157.05  , 598.85  , 1.00 
 21.19  , 167.66  , 32.34  , 178.02  , 1.00 
 293.66  , 31.58  , 302.33  , 40.14  , 1.00 
 128.24  , 572.19  , 136.88  , 580.97  , 1.00 
 93.02  , 531.40  , 101.39  , 539.79  , 1.00 
 90.73  , 389.79  , 97.98  , 397.55  , 1.00 
 312.15  , 394.99  , 321.20  , 403.32  , 1.00 
 98.82  , 48.82  , 106.98  , 57.35  , 1.00 
 488.50  , 505.69  , 497.39  , 515.10  , 1.00 
 363.25  , 494.14  , 371.26  , 502.49  , 1.00 
 513.57  , 352.87  , 522.78  , 362.25  , 1.00 
 89.00  , 172.85  , 97.47  , 181.34  , 1.00 
 100.07  , 399.00  , 109.31  , 407.76  , 1.00 
 72.55  , 46.24  , 80.43  , 54.20  , 1.00 
 508.25  , 129.32  , 515.78  , 136.28  , 1.00 
 349.43  , 501.29  , 360.47  , 511.36  , 1.00 
 91.76  , 162.18  , 101.36  , 171.32  , 1.00 
 415.74  , 378.82  , 423.60  , 386.40  , 1.00 
 174.21  , 442.77  , 183.19  , 451.69  , 1.00 
 400.22  , 520.99  , 407.41  , 527.48  , 1.00 
 388.67  , 36.71  , 396.18  , 44.18  , 1.00 
 290.06  , 323.06  , 296.97  , 329.97  , 1.00 
 355.41  , 403.63  , 364.08  , 413.03  , 1.00 
 321.38  , 110.30  , 330.48  , 118.97  , 1.00 
 503.97  , 567.82  , 511.87  , 576.03  , 1.00 
 116.38  , 289.94  , 123.47  , 296.29  , 1.00 
 306.61  , 276.21  , 314.87  , 285.00  , 1.00 
 275.98  , 59.33  , 282.91  , 66.27  , 1.00 
 415.42  , 589.72  , 422.64  , 597.68  , 1.00 
 315.02  , 103.05  , 323.29  , 112.05  , 1.00 
 124.08  , 219.68  , 131.13  , 226.49  , 1.00 
 64.27  , 103.59  , 72.67  , 112.15  , 1.00 
 167.35  , 410.96  , 176.29  , 420.17  , 1.00 
 333.89  , 13.68  , 342.37  , 22.12  , 1.00 
 271.13  , 42.13  , 278.37  , 49.23  , 1.00 
 243.47  , 537.86  , 251.38  , 546.03  , 1.00 
 156.27  , 224.02  , 171.21  , 240.53  , 1.00 
 48.64  , 217.07  , 57.59  , 225.80  , 1.00 
 186.30  , 324.72  , 194.16  , 332.73  , 1.00 
 463.60  , 404.32  , 471.31  , 412.75  , 1.00 
 366.04  , 2.12  , 376.57  , 11.53  , 1.00 
 78.08  , 71.97  , 84.46  , 78.44  , 1.00 
 387.53  , 338.30  , 396.01  , 346.55  , 1.00 
 231.04  , 328.53  , 239.01  , 336.66  , 1.00 
 200.67  , 139.75  , 209.00  , 147.96  , 1.00 
 93.23  , 448.49  , 100.91  , 455.94  , 1.00 
 206.29  , 546.98  , 213.48  , 553.94  , 1.00 
 63.17  , 530.24  , 71.09  , 538.08  , 1.00 
 159.33  , 500.64  , 166.67  , 507.45  , 1.00 
 45.64  , 194.62  , 53.33  , 202.41  , 1.00 
 296.00  , 286.33  , 304.57  , 294.59  , 1.00 
 113.38  , 226.78  , 120.42  , 234.11  , 1.00 
 311.10  , 363.11  , 317.23  , 369.35  , 1.00 
 239.53  , 612.77  , 247.92  , 621.02  , 1.00 
 438.11  , 318.53  , 444.49  , 324.87  , 1.00 
 283.82  , 509.05  , 291.04  , 515.82  , 1.00 
 302.15  , 112.48  , 310.07  , 121.20  , 1.00 
 395.81  , 198.17  , 404.11  , 206.58  , 1.00 
 267.61  , 453.50  , 275.51  , 461.53  , 1.00 
 496.44  , 317.79  , 503.24  , 324.75  , 1.00 
 67.50  , 226.76  , 74.33  , 233.61  , 1.00 
 395.83  , 440.23  , 402.94  , 448.19  , 1.00 
 387.09  , 623.37  , 396.20  , 631.58  , 1.00 
 509.18  , 423.78  , 516.32  , 430.48  , 1.00 
 505.51  , 600.84  , 514.95  , 610.91  , 1.00 
 224.07  , 194.96  , 231.21  , 202.17  , 1.00 
 379.10  , 165.83  , 388.19  , 175.38  , 1.00 
 511.60  , 310.60  , 520.54  , 318.40  , 1.00 
 227.75  , 185.50  , 235.31  , 193.27  , 1.00 
 392.64  , 170.27  , 400.17  , 177.47  , 1.00 
 401.72  , 251.49  , 409.46  , 259.53  , 1.00 
 303.79  , 537.42  , 311.83  , 546.70  , 1.00 
 50.26  , 13.68  , 67.01  , 24.82  , 1.00 
 244.48  , 348.75  , 252.41  , 356.53  , 1.00 
 455.14  , 182.28  , 462.68  , 189.43  , 1.00 
 469.56  , 548.21  , 477.21  , 555.94  , 1.00 
 449.53  , 579.64  , 456.06  , 586.23  , 1.00 
 178.78  , 190.82  , 185.26  , 197.07  , 1.00 
 395.66  , 497.88  , 403.00  , 505.60  , 1.00 
 442.90  , 152.91  , 449.40  , 160.18  , 1.00 
 277.68  , 573.87  , 284.53  , 580.34  , 1.00 
 263.11  , 258.97  , 269.87  , 265.51  , 1.00 
 403.48  , 277.26  , 410.21  , 284.31  , 1.00 
 218.13  , 571.07  , 226.43  , 580.06  , 1.00 
 441.35  , 202.26  , 449.42  , 210.76  , 1.00 
 269.02  , 397.13  , 279.50  , 406.18  , 1.00 
 462.48  , 261.19  , 469.44  , 267.33  , 1.00 
 298.38  , 317.34  , 304.85  , 323.65  , 1.00 
 493.07  , 559.08  , 500.52  , 565.75  , 1.00 
 71.90  , 184.75  , 78.36  , 191.37  , 1.00 
 88.70  , 465.30  , 96.52  , 473.48  , 1.00 
 149.33  , 13.27  , 156.25  , 20.15  , 1.00 
 282.14  , 143.51  , 289.03  , 151.01  , 1.00 
 281.84  , 177.93  , 288.67  , 184.94  , 1.00 
 148.67  , 472.18  , 154.89  , 478.19  , 1.00 
 475.26  , 585.90  , 481.77  , 592.90  , 1.00 
 285.99  , 282.49  , 292.87  , 289.38  , 1.00 
 348.45  , 363.78  , 354.57  , 370.59  , 1.00 
 449.90  , 80.04  , 457.78  , 87.54  , 1.00 
 42.68  , 241.94  , 51.47  , 249.82  , 1.00 
 246.83  , 372.05  , 253.92  , 379.14  , 1.00 
 301.41  , 269.37  , 308.10  , 276.67  , 1.00 
 479.99  , 177.35  , 487.33  , 184.59  , 1.00 
 199.09  , 9.71  , 206.67  , 17.56  , 1.00 
 509.40  , 287.93  , 516.68  , 294.68  , 1.00 
 415.06  , 311.19  , 422.35  , 319.05  , 1.00 
 123.92  , 458.19  , 130.89  , 464.80  , 1.00 
 91.77  , 252.78  , 98.40  , 259.17  , 1.00 
 168.67  , 62.33  , 175.50  , 69.12  , 1.00 
 390.25  , 412.42  , 397.38  , 419.93  , 1.00 
 199.95  , 49.23  , 206.38  , 55.93  , 1.00 
 359.07  , 517.08  , 366.06  , 524.99  , 1.00 
 298.84  , 304.08  , 305.10  , 310.47  , 1.00 
 57.21  , 383.78  , 68.22  , 396.08  , 1.00 
 361.88  , 416.04  , 368.69  , 422.88  , 1.00 
 413.71  , 268.86  , 421.93  , 278.63  , 1.00 
 358.93  , 193.22  , 368.74  , 204.62  , 1.00 
 271.59  , 385.47  , 277.95  , 391.70  , 1.00 
 144.76  , 90.74  , 151.26  , 97.71  , 1.00 
 204.21  , 568.83  , 210.84  , 575.30  , 1.00 
 201.07  , 464.48  , 207.89  , 471.07  , 1.00 
 425.32  , 395.16  , 434.33  , 403.20  , 1.00 
 89.86  , 183.75  , 98.19  , 192.51  , 1.00 
 18.58  , 108.95  , 25.70  , 116.02  , 1.00 
 223.37  , 477.77  , 230.99  , 485.84  , 1.00 
 497.27  , 495.82  , 504.68  , 504.22  , 1.00 
 37.13  , 351.21  , 44.34  , 358.42  , 1.00 
 407.87  , 27.83  , 414.53  , 34.80  , 1.00 
 255.70  , 540.01  , 262.07  , 546.10  , 1.00 
 122.93  , 580.41  , 131.70  , 588.28  , 1.00 
 492.75  , 436.48  , 499.17  , 443.36  , 1.00 
 230.30  , 351.99  , 236.64  , 358.58  , 1.00 
 111.99  , 371.38  , 118.35  , 377.89  , 1.00 
 309.60  , 484.41  , 315.82  , 490.44  , 1.00 
 137.95  , 54.79  , 145.90  , 63.26  , 1.00 
 461.64  , 28.46  , 469.84  , 37.49  , 1.00 
 421.30  , 44.50  , 429.01  , 52.05  , 1.00 
 296.86  , 242.79  , 303.50  , 249.01  , 1.00 
 362.29  , 330.66  , 368.60  , 336.63  , 1.00 
 286.24  , 614.35  , 292.73  , 621.15  , 1.00 
 297.75  , 198.73  , 306.26  , 205.41  , 1.00 
 86.45  , 592.08  , 94.44  , 600.85  , 1.00 
 77.57  , 245.39  , 87.91  , 253.91  , 1.00 
 11.89  , 410.95  , 20.91  , 419.39  , 1.00 
 314.50  , 376.97  , 320.87  , 383.17  , 1.00 
 335.54  , 610.41  , 341.89  , 616.75  , 1.00 
 273.08  , 276.93  , 281.40  , 285.77  , 1.00 
 316.39  , 12.69  , 325.90  , 24.76  , 1.00 
 380.07  , 13.50  , 386.67  , 19.78  , 1.00 
 37.37  , 365.30  , 44.71  , 371.41  , 1.00 
 326.23  , 99.12  , 334.03  , 107.44  , 1.00 
 241.58  , 268.05  , 248.91  , 275.10  , 0.99 
 284.71  , 198.41  , 292.21  , 205.83  , 0.99 
 253.11  , 581.58  , 259.92  , 587.78  , 0.99 
 86.02  , 421.05  , 92.49  , 427.85  , 0.99 
 380.50  , 159.78  , 389.20  , 170.89  , 0.99 
 29.69  , 510.44  , 36.40  , 516.98  , 0.99 
 401.14  , 172.79  , 410.15  , 182.40  , 0.99 
 128.79  , 63.88  , 136.49  , 71.87  , 0.99 
 426.74  , 267.76  , 433.23  , 274.03  , 0.99 
 133.77  , 7.52  , 143.13  , 15.90  , 0.99 
 504.14  , 73.38  , 513.89  , 82.13  , 0.99 
 125.18  , 260.82  , 132.25  , 267.35  , 0.99 
 445.14  , 239.64  , 452.17  , 246.46  , 0.99 
 303.77  , 104.82  , 310.15  , 111.56  , 0.99 
 171.43  , 605.75  , 179.33  , 613.74  , 0.99 
 32.04  , 494.36  , 39.77  , 501.49  , 0.99 
 79.92  , 346.19  , 86.05  , 351.93  , 0.99 
 95.97  , 37.75  , 103.08  , 44.53  , 0.99 
 161.76  , 214.78  , 168.02  , 221.30  , 0.99 
 266.48  , 5.20  , 274.00  , 13.02  , 0.99 
 256.37  , 517.00  , 263.13  , 523.97  , 0.99 
 507.56  , 358.01  , 515.80  , 366.30  , 0.99 
 392.86  , 481.02  , 400.08  , 488.66  , 0.99 
 173.36  , 473.79  , 190.83  , 492.32  , 0.99 
 457.50  , 18.52  , 467.69  , 29.36  , 0.99 
 419.75  , 547.81  , 433.04  , 559.39  , 0.99 
 135.50  , 212.54  , 143.74  , 220.01  , 0.99 
 374.36  , 232.39  , 381.00  , 238.71  , 0.99 
 279.09  , 505.16  , 285.05  , 510.93  , 0.99 
 303.39  , 491.45  , 309.39  , 497.08  , 0.99 
 365.33  , 189.54  , 372.13  , 195.98  , 0.99 
 315.87  , 220.57  , 321.82  , 226.02  , 0.99 
 481.09  , 274.22  , 488.10  , 280.44  , 0.99 
 457.43  , 297.74  , 465.38  , 305.28  , 0.99 
 252.41  , 359.01  , 269.82  , 376.43  , 0.99 
 194.02  , 7.56  , 201.19  , 15.12  , 0.99 
 319.08  , 167.60  , 325.46  , 174.56  , 0.99 
 31.70  , 77.23  , 39.26  , 85.84  , 0.99 
 54.25  , 369.52  , 62.34  , 377.70  , 0.99 
 117.62  , 151.87  , 124.95  , 159.08  , 0.99 
 216.49  , 300.50  , 222.56  , 306.06  , 0.99 
 185.65  , 271.55  , 191.77  , 277.71  , 0.99 
 269.35  , 317.78  , 276.72  , 325.02  , 0.99 
 294.37  , 545.35  , 300.92  , 551.57  , 0.99 
 167.95  , 439.13  , 175.92  , 447.86  , 0.99 
 123.50  , 326.55  , 130.07  , 333.02  , 0.99 
 485.99  , 270.91  , 492.45  , 276.92  , 0.99 
 453.78  , 234.97  , 461.55  , 241.76  , 0.99 
 181.20  , 393.72  , 188.20  , 399.59  , 0.99 
 47.24  , 168.04  , 53.51  , 174.04  , 0.99 
 43.00  , 504.89  , 49.44  , 510.75  , 0.99 
 478.93  , 130.18  , 487.43  , 138.27  , 0.99 
 307.25  , 428.05  , 313.64  , 434.82  , 0.99 
 362.13  , 355.16  , 369.52  , 361.67  , 0.99 
 274.66  , 286.02  , 280.83  , 292.52  , 0.99 
 279.61  , 431.94  , 285.78  , 438.53  , 0.99 
 164.59  , 17.38  , 171.39  , 24.82  , 0.99 
 129.67  , 318.60  , 136.67  , 326.12  , 0.99 
 146.08  , 48.94  , 152.43  , 54.66  , 0.99 
 355.68  , 485.93  , 361.56  , 491.93  , 0.99 
 34.63  , 224.41  , 41.02  , 230.71  , 0.99 
 35.44  , 523.91  , 44.54  , 533.71  , 0.99 
 310.25  , 508.79  , 316.90  , 515.79  , 0.99 
 98.28  , 160.93  , 105.60  , 167.61  , 0.99 
 135.48  , 514.91  , 141.97  , 522.02  , 0.99 
 363.68  , 102.65  , 369.51  , 108.65  , 0.99 
 435.88  , 343.97  , 442.98  , 351.75  , 0.99 
 131.65  , 523.09  , 139.03  , 530.69  , 0.99 
 140.55  , 350.60  , 150.71  , 360.55  , 0.99 
 169.78  , 10.86  , 175.95  , 16.56  , 0.98 
 152.56  , 84.31  , 159.08  , 91.29  , 0.98 
 519.12  , 322.01  , 526.19  , 328.98  , 0.98 
 398.19  , 562.78  , 404.38  , 569.63  , 0.98 
 145.01  , 303.62  , 151.18  , 309.74  , 0.98 
 21.56  , 324.97  , 29.45  , 332.36  , 0.98 
 146.50  , 577.20  , 155.00  , 584.82  , 0.98 
 434.22  , 436.85  , 440.65  , 442.71  , 0.98 
 430.26  , 595.27  , 435.90  , 601.04  , 0.98 
 143.86  , 251.51  , 150.15  , 257.94  , 0.98 
 136.14  , 288.36  , 142.75  , 294.77  , 0.98 
 154.72  , 552.21  , 160.86  , 558.59  , 0.98 
 18.70  , 60.71  , 27.00  , 67.54  , 0.98 
 320.37  , 130.08  , 327.45  , 136.67  , 0.98 
 344.54  , 61.86  , 351.25  , 68.36  , 0.98 
 272.61  , 519.14  , 278.90  , 525.74  , 0.98 
 424.75  , 418.77  , 431.83  , 425.22  , 0.98 
 14.12  , 432.53  , 20.05  , 439.01  , 0.98 
 229.66  , 92.15  , 236.28  , 98.53  , 0.98 
 392.02  , 561.42  , 400.94  , 569.52  , 0.98 
 108.27  , 397.51  , 114.70  , 404.38  , 0.98 
 478.97  , 86.92  , 484.74  , 93.12  , 0.98 
 458.64  , 478.06  , 468.47  , 487.67  , 0.98 
 99.13  , 210.71  , 105.79  , 216.51  , 0.98 
 32.64  , 149.55  , 38.91  , 155.74  , 0.98 
 20.11  , 307.04  , 26.26  , 312.79  , 0.98 
 308.52  , 152.03  , 314.57  , 158.42  , 0.98 
 495.31  , 174.80  , 502.27  , 181.47  , 0.98 
 306.68  , 40.16  , 313.38  , 47.18  , 0.98 
 7.67  , 312.33  , 14.11  , 319.57  , 0.98 
 248.66  , 100.92  , 255.77  , 107.42  , 0.98 
 429.57  , 33.86  , 435.55  , 39.60  , 0.98 
 22.04  , 200.43  , 28.58  , 206.51  , 0.98 
 430.88  , 116.99  , 437.45  , 122.76  , 0.98 
 108.78  , 357.59  , 115.39  , 365.62  , 0.98 
 439.80  , 492.30  , 445.59  , 498.20  , 0.98 
 154.31  , 578.88  , 162.25  , 588.70  , 0.98 
 141.21  , 64.00  , 150.39  , 74.26  , 0.98 
 163.71  , 260.21  , 169.90  , 266.98  , 0.97 
 32.63  , 485.66  , 40.11  , 492.04  , 0.97 
 410.13  , 562.38  , 416.98  , 568.72  , 0.97 
 273.02  , 359.40  , 280.11  , 365.97  , 0.97 
 495.70  , 93.74  , 503.20  , 100.89  , 0.97 
 36.54  , 15.62  , 42.56  , 21.78  , 0.97 
 263.12  , 237.14  , 269.75  , 243.01  , 0.97 
 69.18  , 356.29  , 78.10  , 364.19  , 0.97 
 310.10  , 435.21  , 316.49  , 441.73  , 0.97 
 230.14  , 534.65  , 235.50  , 541.01  , 0.97 
 433.64  , 185.24  , 440.32  , 191.44  , 0.97 
 62.51  , 420.83  , 72.17  , 432.28  , 0.97 
 104.16  , 179.76  , 110.26  , 186.18  , 0.97 
 200.10  , 110.65  , 217.77  , 128.23  , 0.97 
 132.58  , 114.64  , 140.52  , 122.49  , 0.97 
 73.63  , 15.41  , 79.00  , 21.13  , 0.97 
 281.66  , 53.29  , 287.11  , 59.32  , 0.97 
 318.69  , 586.06  , 323.98  , 591.72  , 0.97 
 137.76  , 568.22  , 143.07  , 574.45  , 0.96 
 171.25  , 142.91  , 176.64  , 148.59  , 0.96 
 194.96  , 500.97  , 205.49  , 509.30  , 0.96 
 314.74  , 471.52  , 320.75  , 477.53  , 0.96 
 366.61  , 409.74  , 372.06  , 415.50  , 0.96 
 343.88  , 431.77  , 359.73  , 446.86  , 0.96 
 169.25  , 534.46  , 175.04  , 540.22  , 0.96 
 523.69  , 563.54  , 529.26  , 569.04  , 0.96 
 511.81  , 454.42  , 518.24  , 460.03  , 0.96 
 359.13  , 374.32  , 364.65  , 380.14  , 0.96 
 42.86  , 357.18  , 50.38  , 364.55  , 0.96 
 242.99  , 621.88  , 249.09  , 628.71  , 0.96 
 493.61  , 478.25  , 499.52  , 484.52  , 0.96 
 493.10  , 139.96  , 498.72  , 145.59  , 0.96 
 68.50  , 237.85  , 73.95  , 243.35  , 0.96 
 440.04  , 378.62  , 445.91  , 384.71  , 0.96 
 527.84  , 416.84  , 533.97  , 424.51  , 0.96 
 486.81  , 464.52  , 492.95  , 470.34  , 0.96 
 416.22  , 566.97  , 422.17  , 573.56  , 0.96 
 232.40  , 410.35  , 237.88  , 416.60  , 0.96 
 348.02  , 76.55  , 354.80  , 83.44  , 0.96 
 403.91  , 63.92  , 409.88  , 70.62  , 0.96 
 361.81  , 14.17  , 367.46  , 19.92  , 0.96 
